ObjectID,GlobalID,Tag,Height,Width,Flowering,Browsing,# Minis,Photo Number,Comments,ScGl_tag_id,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1252,dbe42352-cfbc-488c-84c2-7b3815f41f03,95.07,1.6,2.7,1,0,,1,,3750,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1253,893cc8c2-59f5-43d5-a6af-ad6c0e9a4ad6,95.05,1,1.5,0,0,,,,3748,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1254,674f1953-8711-4648-ba05-6f919bbdae78,95.03,1.4,1,0,0,,,,2736,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1255,bbffb298-c29d-4efb-9e3e-e5593d85ec26,95.06,0.9,0.6,0,0,,,,3749,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1256,9310084a-e559-4b0c-8868-637fab552bed,611,2.6,5.7,1,0,,1,,327,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1257,11bc0210-3f0b-4b27-90da-e71e7e5e6459,611.01,1.2,1.5,0,0,,,,3751,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1258,14cee1b4-cf8e-406f-b081-38471aeb9cef,92,4,7.5,1,0,,5,,286,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1259,2f2d1b22-2de7-44a9-87e7-9eb1dcd39d77,92.01,3.1,4.8,1,0,,1,,2918,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1260,0ecf81f1-f35b-49aa-aec2-bf981f22c807,92.03,1.2,2.1,0,0,,,,3557,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1261,5fb0b67e-0d75-4d46-8abb-ff2b732b7df5,92.02,2.5,1.2,0,0,,,,3375,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1262,b24be3bc-1337-415f-aea3-0b461c06fccc,92.04,1.6,1.8,0,0,,,,3747,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1263,211a3981-c65c-44ac-88c3-538d744096b2,92.05,0.9,1,0,0,,,,4016,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1264,1576a58e-609e-4da7-adf6-63825d9227bc,962,3,6.9,1,0,,5,,384,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1265,af01dcc7-b3e2-4778-93cc-0154fc96fe25,962.02,4.3,3.9,1,0,,2,Tag is 17 cm NW ofvcactus,3558,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1266,2b8574ff-2456-4648-a990-a87fdc960eff,89,3.8,5.9,1,0,,5,,285,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1267,a9ba2d44-9a6e-4d83-baa3-dddf90e5779d,89.02,2.2,4.2,1,0,,1,,2917,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1268,adc40a25-40e1-46dd-a67b-dbddfff8e85b,89.03,2,2.7,0,0,,,,3373,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1269,25439daa-8e28-465d-9540-eaf5761b6e64,89.04,0.9,1.7,0,0,,,,3559,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1270,b6366464-c42c-4140-81ab-98fd60970342,614,4.6,6.6,1,0,,8,,329,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1271,b36c38b7-426c-4ccb-944f-e56083c0075b,614.01,1.3,1.4,0,0,,,Tag is 7 cm WNW of cactus,4017,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1272,b065f395-78d9-4543-bc75-703a9929060d,74,4.4,6.3,1,0,,4,,284,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1273,31e2819b-8689-4179-b97c-449812c64095,74.01,2.2,2.9,0,0,,,,2916,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1274,cfa54345-cf21-4abd-9a29-382af34905b1,385,3.2,5.3,1,0,1,4,,343,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1275,f58569d9-1d9e-479f-915c-37b3db1053f0,385.02,2,3.4,0,0,,,,3371,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1276,f0150d86-7fc8-43d3-90ed-a8af9bb7f57c,385.03,1.6,3.1,0,0,,,,3372,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1277,1006e935-f8ac-457e-ae74-a03810678736,42200,2.9,6.3,1,0,,5,,2919,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1278,4554dd5c-4f0e-4455-9dba-0369dc5c55de,422,2.1,2.8,0,0,,,Tag 10 cm SW of cactus,295,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1279,519ce87e-c09d-42c8-ac25-a8bf8ff1ab97,422.02,1.8,1.2,0,0,,,,,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1280,50e9a9d4-c9c9-497b-8de9-cfd102abf5c4,63.01,5.4,8.3,1,0,2,8,,330,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1281,06c57bb5-c918-4df5-be36-6a87365579ea,63,3.4,6.6,1,0,1,8,,282,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1282,c44ecf82-fc7c-4724-9bae-3b3f2f66bf4a,63.02,1.7,1.9,0,0,,,,2730,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1283,4ac6405e-7ade-4b86-b24b-5ff6c60a3cb6,63.04,1.4,1.3,0,0,,,,4014,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1284,b4b023c9-360b-4a63-8ae8-8e42b8fa26ac,63.03,1.3,1.2,0,0,,,,3858,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1285,a5dad93f-7776-451b-9f42-bc952f48c2d1,52.02,1.3,5.2,0,0,,,Dying,2271,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1286,72518c7e-03c2-48ea-b9c2-f4e0fc55f3e0,52.04,2.3,3.5,1,0,,2,,3061,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1287,e819791a-14b3-47e9-b674-4634b4a7d6a4,59,4.1,5.8,1,0,1,7,,280,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1288,98e12bd8-aff1-4a55-84f2-e5afbfd2989e,59.01,3,2.9,0,0,,,,3370,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1289,25afc1fd-7279-4494-a57c-f1a42a7840cd,522,2.6,4.6,1,0,8,3,,3368,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1290,22af0a75-58fd-4564-bb9e-8db08da71d5a,522.01,1.7,1.6,0,0,,,,3369,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1291,3763f172-ceb6-4716-ad64-cc970886651e,522.02,2,1.8,0,0,,,,3746,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1292,3108a042-3284-44b6-b3e9-bd0944d2ebcb,620,3.7,7.6,1,0,,8,,331,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1293,bc9715ad-4221-4c81-8261-a93e614b422e,853,3.2,5.9,1,0,,6,,379,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1294,3dcfa21f-551a-4e55-8601-8ac94c97ca54,853.01,4,5.8,1,0,,6,,2270,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1295,532a5268-6485-4810-b00c-92513094c202,968,4.4,6.2,1,0,,6,,382,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1296,a76aec39-26d6-4181-8434-40358df10d37,968.01,4.1,5.8,1,0,,4,,383,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1297,7e92e9e6-ad99-4df7-8da7-55f327c266a0,93,9.6,9.3,1,0,,10,,279,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1298,5fe92d74-842e-4f19-8a85-cfd68eae4ed6,,,,,,,,,,18f15f83-8960-4651-ac3f-629af8a267d8,5/4/2024 12:07:46 AM,MichelleDPL,5/4/2024 12:07:46 AM,MichelleDPL
1299,68e0e8b2-e6e0-4ca3-a49f-fad100e31933,380,6.1,7.9,1,0,2,10,,335,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1300,80675de0-401a-4eec-9b72-4d78370640a6,58,6.2,7,1,0,,3,,256,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1301,fc69b4e5-6a33-4cf4-9d7c-56f53012e787,58.01,4.5,5.5,1,0,2,2,,297,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1302,d6000f3b-2470-44aa-ae51-e08bc8c15dba,66.01,1.9,3.7,1,0,,2,,296,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1303,830059a7-8003-4da4-bd77-af3f9cbc1369,66.02,1.8,4.3,1,0,1,3,,332,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1304,02225171-d2f7-4418-bd41-55bc4e40ebc5,58.02,3.6,2.9,1,0,,2,,3731,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1305,1a2814e5-0cb0-4a2d-9671-be16916da808,58.03,2.1,1.1,0,0,,,,3732,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1306,e44800e9-271c-4dcb-b583-afa914a0d558,80,3.4,5.8,1,0,,2,,255,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1307,f9fb1d01-9efe-4874-85ad-4c1cb8f2f9c0,84,2.8,3.1,0,0,,,,254,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1308,db1b5aea-5fc2-4581-9d0b-bc9c7fe653e2,84.02,1.2,0.6,0,0,,,,3730,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1309,81cdc734-5aaa-4384-8233-e34a761cefd0,959.02,2.3,5.7,1,0,,3,,373,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1310,72fecef9-e811-449b-b64c-dbe46959735b,54,2.6,3.2,0,0,,,,252,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1311,2c1ec2c4-29b4-431d-904d-d6f7a0023d48,64,2.6,5.3,1,0,,3,,251,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1312,5028f523-889e-4244-a75e-2ba6e79221c0,64.01,3.8,5,1,0,1,3,,298,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1313,57ba5d0a-c89f-4668-86b9-fb48e0c7bf71,601,3.6,5.6,1,0,,3,,300,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1314,e45a3a7c-96c7-4f99-8229-171083a80894,129,2.3,5,1,0,,4,,3535,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1315,c254bca5-8678-4505-8312-5f7e4a9c547e,129.01,2.8,4.1,1,0,,1,,3536,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1316,19d58b1a-6002-4a62-b5be-de295eeae64f,603,3.6,5.8,,0,,4,,301,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1317,0900d648-0616-4c32-b7fc-f5f83ea90353,127,4.2,3.5,1,0,,1,,3537,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1318,68b7a1ed-1e51-41fc-b370-ed24248847e7,127.02,2.4,2.7,1,0,,2,,,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1319,8fe9dff6-83b6-4694-8d0d-95626dedd149,800,4.6,6.2,1,0,,4,,388,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1320,842a3b5f-a4b0-4d38-aeab-c70dfb9cabf6,800.01,2.5,2.6,0,0,,,,2910,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1321,624d115f-6040-4114-bad8-4c38d9c876b2,412,9.1,10.5,1,0,,10,,250,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1322,b6a63b50-7cdd-4a69-87c5-f9f6f46281c4,412.04,3.1,3.9,0,0,1,,,3354,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1323,dee6c3a1-dde0-4e4a-a9d9-77b55411d244,412.02,2.4,4.2,0,0,,,,2714,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1324,821eb57b-a13d-4a79-877a-08b88252d607,412.05,1.4,2.3,0,0,,,,3728,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1325,7cb40030-d304-4ae4-a543-0e511013d96d,412.03,0.8,1.7,0,0,,,,3353,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1326,095d3865-f275-40b1-80b8-824098f9123a,412.06,1,0.8,0,0,,,,3729,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1327,cb938c86-98e4-473d-b682-15cbb522f575,604,3.4,7.1,1,0,1,3,,303,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1328,d10960de-f113-4915-b944-b58d1de9e9da,775,5,6.1,1,0,,5,,389,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1329,f9136e0c-da63-40e5-85b5-bcc28722864d,602,6.9,6,1,0,,6,,302,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1330,27d94e63-9ba7-4e43-b853-8821466b2923,56,6.4,7.6,1,0,,4,,248,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1331,7436d669-1f7c-45e6-b257-5796103776c5,50,5.8,8.1,1,0,3,9,,247,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1332,8faaa972-e6d6-400e-9261-cdc8f97953dd,61,6.2,5.9,1,0,5,1,,249,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1333,a0b8ddc7-1d44-44d6-b3ef-a9ddf58f1959,61.01,3.1,4.1,1,0,,2,,2723,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1334,7dcf93fd-042b-4bea-a061-1e85809fee6d,61.03,2.6,1.9,0,0,,,,3538,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1335,d4f7c743-5aa2-4425-a1cd-eeacf4c70b58,61.02,2,1.8,0,0,,,,3355,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1336,1b0d0091-d679-4dc7-9eb9-7c0d54412a65,,,,,,,,,,3b7a6253-0e74-4283-94a5-b416bfcb048f,5/4/2024 12:07:47 AM,MichelleDPL,5/4/2024 12:07:47 AM,MichelleDPL
1337,5593b310-cf0b-4a30-afe9-6562c9c1e090,423,4,6.6,1,0,0,3,,2737,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1338,b29cb24e-8f2e-4e94-a546-4f44b2862e1d,57,5.7,7.9,1,0,0,6,"tag at (0.89, 0.62)",260,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1339,12e62ec5-b055-4998-8c02-f2c39d778b16,79.01,6.4,7.6,1,0,0,8,catcus is technically in Transect 1.,337,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1340,bb829726-5a95-464d-8a75-d877d8bb3f83,79.02,1.4,1.7,0,0,0,0,,375,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1341,ebac6fdc-0f8d-45de-81a9-c653682602a4,79.03,3.5,6.3,0,1,0,,,376,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1342,ac791725-52e3-4016-a9eb-61631ac957f8,79.05,4.6,7.4,1,0,0,4,,378,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1343,65a01c3d-e084-48ac-8946-0ce67414d3e2,476,2.3,4.5,1,0,0,1,,2738,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1344,59e452b7-3acd-453e-a521-29897b5be5a6,476.01,,,,,,,dead,2739,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1345,8a56971f-ab8b-4924-abfd-d9f787e26dbf,476.02,2.3,4.6,1,0,0,2,,3852,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1346,f6c4116b-b02c-49f1-801b-5f2d3c9a587a,239,5.2,8.5,1,0,0,8,,353,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1347,01e6a879-29e1-4a62-b98e-63dbe0267d89,240.01,4,6.6,1,0,0,4,,365,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1348,cd59fba3-be17-418c-9f1f-b4557c670b20,240.02,2.8,3.6,0,0,0,0,,357,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1349,c473e7fc-5080-46f8-a1cc-d2ebe85c62a1,240.04,4.1,4.9,1,0,0,2,,359,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1350,adeba109-bbea-4199-8178-2976c15f5410,240.05,6.5,4.9,1,0,0,3,,360,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1351,0fb9605c-5684-448a-ac44-ecd14dd05db5,240.13,2.6,4.1,1,0,0,1,,3095,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1352,02eaf415-f81c-41bd-be42-45b857aa412a,240.14,1.7,0.9,0,0,0,0,,3361,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1353,61e4601d-9179-4e27-accd-250cfce89e9c,68,,,,,,,found dead,262,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1354,51476ef0-8202-4603-919e-016f9a37e76e,646,4.3,6.7,1,0,0,5,,2740,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1355,86641b8a-12d1-4c2f-9f56-f82489b3935d,46,,8,,,,,found dead,263,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1356,ace51f51-0677-4969-a152-65f455302a86,46.01,2.2,1.7,0,0,0,,,395,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1357,7ba3b904-e247-4a1c-9f26-e35ec6c399d5,46.02,2.5,2.1,0,0,0,,,396,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1358,17c1393a-ef92-498c-913a-f886e960f98e,46.03,2.3,2.2,0,0,0,,,3733,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1359,0eb0e692-7a27-4a9d-b611-b491211088ec,607,5.1,7.7,1,0,0,6,,321,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1360,5b940bee-7f9c-49df-b70a-15b06dcf58d8,479,,,,,,,found dead,2741,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
1361,708c18ce-10e5-47c2-9bc5-2891953b8ec8,55,6.1,9,1,0,0,9,,266,f9d225ab-c433-4565-ab8e-bcd5f4693591,5/4/2024 12:08:19 AM,MichelleDPL,5/4/2024 12:08:19 AM,MichelleDPL
